Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (weight%),Titanium concentration (weight%),Nitrogen concentration (weight%),Aluminium concentration (weight%),Boron concentration (weight%),Niobium concentration (weight%),Tin concentration (weight%),Arsenic concentration (weight%),Antimony concentration (weight%),Heat input (kJmm-1),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kgmm-2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Electrode positive or negative_+,Electrode positive or negative_-,Electrode positive or negative_0,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,Puissance (W)
-1.3193948575468908,-0.1652490708327061,-0.6356215289397938,-0.3148380380259706,0.00242840878424612,4.006078317567698,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-59.0,100.0,,,16.0,38.0,46.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.3193948575468908,-0.1652490708327061,-0.6356215289397938,-0.3148380380259706,0.00242840878424612,4.006078317567698,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-0.2969334936681828,-0.37692209942918187,0.5772698303008335,0.5717508271912424,-44.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.1101098752941647,-0.0762977951677892,0.5423239380139944,-0.22562670950691982,0.05354952703722466,3.897064026803433,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.6297317504052932,0.4585170884480746,-0.5469025756972488,0.10091030007107708,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.1101098752941647,-0.0762977951677892,0.5423239380139944,-0.22562670950691982,0.05354952703722466,3.897064026803433,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-38.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.1101098752941647,-0.0762977951677892,0.5423239380139944,-0.22562670950691982,0.05354952703722466,3.897064026803433,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.23105019190856513,0.23272271334611339,0.06628237302897792,0.13454176629394568,-20.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.2356808646458004,-0.0762977951677892,1.5893865753062508,-0.22562670950691982,0.10467064529020312,3.9152330752641444,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,1.2115913222653827,1.0117133074478795,-0.5673420739881233,0.2354361649625531,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.2356808646458004,-0.0762977951677892,1.5893865753062508,-0.22562670950691982,0.10467064529020312,3.9152330752641444,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-30.0,100.0,,,5.0,14.0,81.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.2356808646458004,-0.0762977951677892,1.5893865753062508,-0.22562670950691982,0.10467064529020312,3.9152330752641444,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.7051579912019714,0.7972086511010164,0.0254033764472289,-0.12329947474804909,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.612393832700707,-0.254200346497623,-1.4470950728412924,-0.04720405246881835,-0.09981382772171088,6.041011745167309,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.3184838481815194,-0.37692209942918187,0.8429833080821978,0.5381193609683721,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.612393832700707,-0.254200346497623,-1.4470950728412924,-0.04720405246881835,-0.09981382772171088,6.041011745167309,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-26.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.612393832700707,-0.254200346497623,-1.4470950728412924,-0.04720405246881835,-0.09981382772171088,6.041011745167309,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-0.28615831641151446,-0.3882118181842799,1.04737829099094,-2.578396509017481,-63.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.444965846898526,-0.1652490708327061,-0.583268397075181,-0.13641538098786904,-0.04869270946873234,5.968335551324466,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.1771743056252235,0.11982552579513278,0.27067735593772013,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.444965846898526,-0.1652490708327061,-0.583268397075181,-0.13641538098786904,-0.04869270946873234,5.968335551324466,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-48.0,100.0,,,14.0,35.0,51.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.444965846898526,-0.1652490708327061,-0.583268397075181,-0.13641538098786904,-0.04869270946873234,5.968335551324466,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.1340735965985502,0.05208721326454442,0.43419334226471334,0.24664665370350877,-38.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.15196687174471,0.012653480497127712,0.5161473720816879,-0.22562670950691982,0.00242840878424612,5.986504599785177,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,1.2115913222653827,0.9891338699376834,-0.17899160646151333,0.12333127755299002,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.15196687174471,0.012653480497127712,0.5161473720816879,-0.22562670950691982,0.00242840878424612,5.986504599785177,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-18.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.15196687174471,0.012653480497127712,0.5161473720816879,-0.22562670950691982,0.00242840878424612,5.986504599785177,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,0.8129097637686546,0.9326852761621931,0.06628237302897792,-0.11208898600709342,56.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.0263958823930746,0.2795073074918779,1.5370334434416382,-0.22562670950691982,0.00242840878424612,5.895659357481622,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,1.9766289074888337,1.7907039015496455,-0.8330555517694883,-0.23540436215761218,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.0263958823930746,0.2795073074918779,1.5370334434416382,-0.22562670950691982,0.00242840878424612,5.895659357481622,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,24.0,100.0,,,0.0,33.0,37.0,30.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.0263958823930746,0.2795073074918779,1.5370334434416382,-0.22562670950691982,0.00242840878424612,5.895659357481622,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,1.653373589788784,1.7003861515088612,-0.4651445825337521,-0.48203511445865127,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,0.2795073074918779,0.8040895973370586,-0.13641538098786904,-0.09981382772171088,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.19366167566900538,-0.0552990427493049,-0.060795226756547104,0.28022145704305845,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,-0.2646079618981778,-0.3882118181842799,-0.0563546167162677,0.7847501132694112,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,0.2795073074918779,0.8040895973370586,-0.13641538098786904,-0.09981382772171088,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.19366167566900538,-0.0552990427493049,-0.060795226756547104,0.28022145704305845,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,580.0,2.0,-0.404685266234866,-0.3543426619189857,1.0064992944091917,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.02182796757999042,0.2795073074918779,0.7255598995401393,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,0.2395204807695041,-0.0552990427493049,-0.060795226756547104,0.23642069754726108,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,-0.07065477127814797,-0.18499688059251482,0.27067735593772013,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.02182796757999042,0.2795073074918779,0.7255598995401393,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,0.2395204807695041,-0.0552990427493049,-0.060795226756547104,0.23642069754726108,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,580.0,2.0,-0.5016618615448809,-0.5236884432454566,0.720346318336953,0.6838557146008054,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.0762977951677892,0.5685005039463007,-0.13641538098786904,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,0.6245712864926236,-0.0552990427493049,-0.060795226756547104,0.19261993805146368,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,-0.22150725287150452,-0.32047350565369154,0.393314345682965,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.0762977951677892,0.5685005039463007,-0.13641538098786904,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,0.6245712864926236,-0.0552990427493049,-0.060795226756547104,0.19261993805146368,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,580.0,2.0,-0.5986384568548959,-0.5123987244903586,1.0064992944091917,0.7847501132694112,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,0.012653480497127712,0.7255598995401393,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,1.3946728979388625,-0.0552990427493049,-0.060795226756547104,0.28022145704305845,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,-0.049104416764811316,-0.09467913055173036,0.27067735593772013,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,0.012653480497127712,0.7255598995401393,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,1.3946728979388625,-0.0552990427493049,-0.060795226756547104,0.28022145704305845,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,580.0,2.0,-0.28615831641151446,-0.25273519312310316,0.393314345682965,0.6838557146008054,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.3148269427338063,-0.0762977951677892,0.7517364654724458,-0.3148380380259706,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,2.8867447701159508,-0.0552990427493049,-0.060795226756547104,0.23642069754726108,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,0.047872178545203606,-0.015651099266043935,0.4750723388464624,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.3148269427338063,-0.0762977951677892,0.7517364654724458,-0.3148380380259706,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,2.8867447701159508,-0.0552990427493049,-0.060795226756547104,0.23642069754726108,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,580.0,2.0,-0.10298030304815294,0.1424049633053289,0.4750723388464624,0.24664665370350877,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,0.2795073074918779,0.7517364654724458,-0.3148380380259706,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,6.448464723054806,-0.0552990427493049,-0.060795226756547104,0.3240222165388558,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,0.6405069276619615,0.5939937135092513,0.22979835935597112,0.13454176629394568,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.02002902887055479,0.2795073074918779,0.7517364654724458,-0.3148380380259706,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,6.448464723054806,-0.0552990427493049,-0.060795226756547104,0.3240222165388558,-0.06727586903725032,-0.8784870541578019,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,580.0,2.0,0.8021345865119863,0.8875264011418008,-0.42426558595200387,0.13454176629394568,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.3431516221625399,0.7517364654724458,-0.3148380380259706,0.00242840878424612,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.5912068494632197,-0.48791100784358776,-0.11855975057640544,-0.43016409916927545,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.835692356501599,-0.7607725371025159,0.6794673217552046,0.6950662033417611,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.3431516221625399,0.7517364654724458,-0.3148380380259706,0.00242840878424612,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.5912068494632197,-0.48791100784358776,-0.11855975057640544,-0.43016409916927545,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-41.0,28.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.3431516221625399,0.7517364654724458,-0.3148380380259706,0.00242840878424612,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.5912068494632197,-0.48791100784358776,-0.11855975057640544,-0.43016409916927545,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-19.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
